url,ctgr_lclas_id,ctgr_mclas_id,ctgr_sclas_id,ctgr_lclas_nm,ctgr_mclas_nm,ctgr_sclas_nm,reg_dt,last_check_dt,use_yn
https://search.shopping.naver.com/best/category/purchase?categoryCategoryId=ALL&categoryDemo=A00&categoryRootCategoryId=ALL&period=P1D,ALL,,,전체,,,2022-02-03 15:54:10,2022-02-03 15:54:10,Y
https://search.shopping.naver.com/best/category/purchase?categoryCategoryId=50000000&categoryDemo=A00&categoryRootCategoryId=50000000&period=P1D,50000000,,,패션의류,,,2022-02-03 15:54:10,2022-02-03 15:54:10,Y
https://search.shopping.naver.com/best/category/purchase?categoryCategoryId=50000167&categoryChildCategoryId=&categoryDemo=A00&categoryMidCategoryId=50000167&categoryRootCategoryId=50000000&period=P1D,50000000,50000167.0,,패션의류,여성의류,,2022-02-03 15:54:10,2022-02-03 15:54:10,Y
https://search.shopping.naver.com/best/category/purchase?categoryCategoryId=50000778&categoryChildCategoryId=50000778&categoryDemo=A00&categoryMidCategoryId=50000167&categoryRootCategoryId=50000000&period=P1D,50000000,50000167.0,50000778.0,패션의류,여성의류,코디세트,2022-02-03 15:54:10,2022-02-03 15:54:10,Y
https://search.shopping.naver.com/best/category/purchase?categoryCategoryId=50000803&categoryChildCategoryId=50000803&categoryDemo=A00&categoryMidCategoryId=50000167&categoryRootCategoryId=50000000&period=P1D,50000000,50000167.0,50000803.0,패션의류,여성의류,티셔츠,2022-02-03 15:54:10,2022-02-03 15:54:10,Y
https://search.shopping.naver.com/best/category/purchase?categoryCategoryId=50000804&categoryChildCategoryId=50000804&categoryDemo=A00&categoryMidCategoryId=50000167&categoryRootCategoryId=50000000&period=P1D,50000000,50000167.0,50000804.0,패션의류,여성의류,블라우스/셔츠,2022-02-03 15:54:10,2022-02-03 15:54:10,Y
https://search.shopping.naver.com/best/category/purchase?categoryCategoryId=50000805&categoryChildCategoryId=50000805&categoryDemo=A00&categoryMidCategoryId=50000167&categoryRootCategoryId=50000000&period=P1D,50000000,50000167.0,50000805.0,패션의류,여성의류,니트/스웨터,2022-02-03 15:54:10,2022-02-03 15:54:10,Y
https://search.shopping.naver.com/best/category/purchase?categoryCategoryId=50000806&categoryChildCategoryId=50000806&categoryDemo=A00&categoryMidCategoryId=50000167&categoryRootCategoryId=50000000&period=P1D,50000000,50000167.0,50000806.0,패션의류,여성의류,카디건,2022-02-03 15:54:10,2022-02-03 15:54:10,Y
https://search.shopping.naver.com/best/category/purchase?categoryCategoryId=50000807&categoryChildCategoryId=50000807&categoryDemo=A00&categoryMidCategoryId=50000167&categoryRootCategoryId=50000000&period=P1D,50000000,50000167.0,50000807.0,패션의류,여성의류,원피스,2022-02-03 15:54:10,2022-02-03 15:54:10,Y
https://search.shopping.naver.com/best/category/purchase?categoryCategoryId=50000808&categoryChildCategoryId=50000808&categoryDemo=A00&categoryMidCategoryId=50000167&categoryRootCategoryId=50000000&period=P1D,50000000,50000167.0,50000808.0,패션의류,여성의류,스커트,2022-02-03 15:54:10,2022-02-03 15:54:10,Y
https://search.shopping.naver.com/best/category/purchase?categoryCategoryId=50000809&categoryChildCategoryId=50000809&categoryDemo=A00&categoryMidCategoryId=50000167&categoryRootCategoryId=50000000&period=P1D,50000000,50000167.0,50000809.0,패션의류,여성의류,청바지,2022-02-03 15:54:10,2022-02-03 15:54:10,Y
https://search.shopping.naver.com/best/category/purchase?categoryCategoryId=50000810&categoryChildCategoryId=50000810&categoryDemo=A00&categoryMidCategoryId=50000167&categoryRootCategoryId=50000000&period=P1D,50000000,50000167.0,50000810.0,패션의류,여성의류,바지,2022-02-03 15:54:10,2022-02-03 15:54:10,Y
https://search.shopping.naver.com/best/category/purchase?categoryCategoryId=50000811&categoryChildCategoryId=50000811&categoryDemo=A00&categoryMidCategoryId=50000167&categoryRootCategoryId=50000000&period=P1D,50000000,50000167.0,50000811.0,패션의류,여성의류,점프슈트,2022-02-03 15:54:10,2022-02-03 15:54:10,Y
https://search.shopping.naver.com/best/category/purchase?categoryCategoryId=50000812&categoryChildCategoryId=50000812&categoryDemo=A00&categoryMidCategoryId=50000167&categoryRootCategoryId=50000000&period=P1D,50000000,50000167.0,50000812.0,패션의류,여성의류,레깅스,2022-02-03 15:54:10,2022-02-03 15:54:10,Y
https://search.shopping.naver.com/best/category/purchase?categoryCategoryId=50000813&categoryChildCategoryId=50000813&categoryDemo=A00&categoryMidCategoryId=50000167&categoryRootCategoryId=50000000&period=P1D,50000000,50000167.0,50000813.0,패션의류,여성의류,코트,2022-02-03 15:54:10,2022-02-03 15:54:10,Y
https://search.shopping.naver.com/best/category/purchase?categoryCategoryId=50000814&categoryChildCategoryId=50000814&categoryDemo=A00&categoryMidCategoryId=50000167&categoryRootCategoryId=50000000&period=P1D,50000000,50000167.0,50000814.0,패션의류,여성의류,점퍼,2022-02-03 15:54:10,2022-02-03 15:54:10,Y
https://search.shopping.naver.com/best/category/purchase?categoryCategoryId=50000815&categoryChildCategoryId=50000815&categoryDemo=A00&categoryMidCategoryId=50000167&categoryRootCategoryId=50000000&period=P1D,50000000,50000167.0,50000815.0,패션의류,여성의류,재킷,2022-02-03 15:54:10,2022-02-03 15:54:10,Y
https://search.shopping.naver.com/best/category/purchase?categoryCategoryId=50000816&categoryChildCategoryId=50000816&categoryDemo=A00&categoryMidCategoryId=50000167&categoryRootCategoryId=50000000&period=P1D,50000000,50000167.0,50000816.0,패션의류,여성의류,정장세트,2022-02-03 15:54:10,2022-02-03 15:54:10,Y
https://search.shopping.naver.com/best/category/purchase?categoryCategoryId=50000817&categoryChildCategoryId=50000817&categoryDemo=A00&categoryMidCategoryId=50000167&categoryRootCategoryId=50000000&period=P1D,50000000,50000167.0,50000817.0,패션의류,여성의류,조끼,2022-02-03 15:54:10,2022-02-03 15:54:10,Y
https://search.shopping.naver.com/best/category/purchase?categoryCategoryId=50000818&categoryChildCategoryId=50000818&categoryDemo=A00&categoryMidCategoryId=50000167&categoryRootCategoryId=50000000&period=P1D,50000000,50000167.0,50000818.0,패션의류,여성의류,트레이닝복,2022-02-03 15:54:10,2022-02-03 15:54:10,Y
https://search.shopping.naver.com/best/category/purchase?categoryCategoryId=50000819&categoryChildCategoryId=50000819&categoryDemo=A00&categoryMidCategoryId=50000167&categoryRootCategoryId=50000000&period=P1D,50000000,50000167.0,50000819.0,패션의류,여성의류,한복,2022-02-03 15:54:10,2022-02-03 15:54:10,Y
https://search.shopping.naver.com/best/category/purchase?categoryCategoryId=50000820&categoryChildCategoryId=50000820&categoryDemo=A00&categoryMidCategoryId=50000167&categoryRootCategoryId=50000000&period=P1D,50000000,50000167.0,50000820.0,패션의류,여성의류,파티복,2022-02-03 15:54:10,2022-02-03 15:54:10,Y
https://search.shopping.naver.com/best/category/purchase?categoryCategoryId=50000169&categoryChildCategoryId=&categoryDemo=A00&categoryMidCategoryId=50000169&categoryRootCategoryId=50000000&period=P1D,50000000,50000169.0,,패션의류,남성의류,,2022-02-03 15:54:10,2022-02-03 15:54:10,Y
https://search.shopping.naver.com/best/category/purchase?categoryCategoryId=50000830&categoryChildCategoryId=50000830&categoryDemo=A00&categoryMidCategoryId=50000169&categoryRootCategoryId=50000000&period=P1D,50000000,50000169.0,50000830.0,패션의류,남성의류,티셔츠,2022-02-03 15:54:10,2022-02-03 15:54:10,Y
https://search.shopping.naver.com/best/category/purchase?categoryCategoryId=50000831&categoryChildCategoryId=50000831&categoryDemo=A00&categoryMidCategoryId=50000169&categoryRootCategoryId=50000000&period=P1D,50000000,50000169.0,50000831.0,패션의류,남성의류,니트/스웨터,2022-02-03 15:54:10,2022-02-03 15:54:10,Y
https://search.shopping.naver.com/best/category/purchase?categoryCategoryId=50000832&categoryChildCategoryId=50000832&categoryDemo=A00&categoryMidCategoryId=50000169&categoryRootCategoryId=50000000&period=P1D,50000000,50000169.0,50000832.0,패션의류,남성의류,카디건,2022-02-03 15:54:10,2022-02-03 15:54:10,Y
https://search.shopping.naver.com/best/category/purchase?categoryCategoryId=50000833&categoryChildCategoryId=50000833&categoryDemo=A00&categoryMidCategoryId=50000169&categoryRootCategoryId=50000000&period=P1D,50000000,50000169.0,50000833.0,패션의류,남성의류,셔츠/남방,2022-02-03 15:54:10,2022-02-03 15:54:10,Y
https://search.shopping.naver.com/best/category/purchase?categoryCategoryId=50000834&categoryChildCategoryId=50000834&categoryDemo=A00&categoryMidCategoryId=50000169&categoryRootCategoryId=50000000&period=P1D,50000000,50000169.0,50000834.0,패션의류,남성의류,조끼,2022-02-03 15:54:10,2022-02-03 15:54:10,Y
https://search.shopping.naver.com/best/category/purchase?categoryCategoryId=50000835&categoryChildCategoryId=50000835&categoryDemo=A00&categoryMidCategoryId=50000169&categoryRootCategoryId=50000000&period=P1D,50000000,50000169.0,50000835.0,패션의류,남성의류,청바지,2022-02-03 15:54:10,2022-02-03 15:54:10,Y
https://search.shopping.naver.com/best/category/purchase?categoryCategoryId=50000836&categoryChildCategoryId=50000836&categoryDemo=A00&categoryMidCategoryId=50000169&categoryRootCategoryId=50000000&period=P1D,50000000,50000169.0,50000836.0,패션의류,남성의류,바지,2022-02-03 15:54:10,2022-02-03 15:54:10,Y
https://search.shopping.naver.com/best/category/purchase?categoryCategoryId=50000837&categoryChildCategoryId=50000837&categoryDemo=A00&categoryMidCategoryId=50000169&categoryRootCategoryId=50000000&period=P1D,50000000,50000169.0,50000837.0,패션의류,남성의류,점퍼,2022-02-03 15:54:10,2022-02-03 15:54:10,Y
https://search.shopping.naver.com/best/category/purchase?categoryCategoryId=50000838&categoryChildCategoryId=50000838&categoryDemo=A00&categoryMidCategoryId=50000169&categoryRootCategoryId=50000000&period=P1D,50000000,50000169.0,50000838.0,패션의류,남성의류,재킷,2022-02-03 15:54:10,2022-02-03 15:54:10,Y
https://search.shopping.naver.com/best/category/purchase?categoryCategoryId=50000839&categoryChildCategoryId=50000839&categoryDemo=A00&categoryMidCategoryId=50000169&categoryRootCategoryId=50000000&period=P1D,50000000,50000169.0,50000839.0,패션의류,남성의류,코트,2022-02-03 15:54:10,2022-02-03 15:54:10,Y
https://search.shopping.naver.com/best/category/purchase?categoryCategoryId=50000840&categoryChildCategoryId=50000840&categoryDemo=A00&categoryMidCategoryId=50000169&categoryRootCategoryId=50000000&period=P1D,50000000,50000169.0,50000840.0,패션의류,남성의류,정장세트,2022-02-03 15:54:10,2022-02-03 15:54:10,Y
https://search.shopping.naver.com/best/category/purchase?categoryCategoryId=50000841&categoryChildCategoryId=50000841&categoryDemo=A00&categoryMidCategoryId=50000169&categoryRootCategoryId=50000000&period=P1D,50000000,50000169.0,50000841.0,패션의류,남성의류,트레이닝복,2022-02-03 15:54:10,2022-02-03 15:54:10,Y
https://search.shopping.naver.com/best/category/purchase?categoryCategoryId=50000842&categoryChildCategoryId=50000842&categoryDemo=A00&categoryMidCategoryId=50000169&categoryRootCategoryId=50000000&period=P1D,50000000,50000169.0,50000842.0,패션의류,남성의류,한복,2022-02-03 15:54:10,2022-02-03 15:54:10,Y
https://search.shopping.naver.com/best/category/purchase?categoryCategoryId=50000001&categoryDemo=A00&categoryRootCategoryId=50000001&period=P1D,50000001,,,패션잡화,,,2022-02-03 15:54:10,2022-02-03 15:54:10,Y
https://search.shopping.naver.com/best/category/purchase?categoryCategoryId=50000166&categoryChildCategoryId=&categoryDemo=A00&categoryMidCategoryId=50000166&categoryRootCategoryId=50000001&period=P1D,50000001,50000166.0,,패션잡화,양말,,2022-02-03 15:54:10,2022-02-03 15:54:10,Y
https://search.shopping.naver.com/best/category/purchase?categoryCategoryId=50001476&categoryChildCategoryId=50001476&categoryDemo=A00&categoryMidCategoryId=50000166&categoryRootCategoryId=50000001&period=P1D,50000001,50000166.0,50001476.0,패션잡화,양말,여성양말,2022-02-03 15:54:10,2022-02-03 15:54:10,Y
https://search.shopping.naver.com/best/category/purchase?categoryCategoryId=50001477&categoryChildCategoryId=50001477&categoryDemo=A00&categoryMidCategoryId=50000166&categoryRootCategoryId=50000001&period=P1D,50000001,50000166.0,50001477.0,패션잡화,양말,남성양말,2022-02-03 15:54:10,2022-02-03 15:54:10,Y
https://search.shopping.naver.com/best/category/purchase?categoryCategoryId=50000173&categoryChildCategoryId=&categoryDemo=A00&categoryMidCategoryId=50000173&categoryRootCategoryId=50000001&period=P1D,50000001,50000173.0,,패션잡화,여성신발,,2022-02-03 15:54:10,2022-02-03 15:54:10,Y
https://search.shopping.naver.com/best/category/purchase?categoryCategoryId=50000780&categoryChildCategoryId=50000780&categoryDemo=A00&categoryMidCategoryId=50000173&categoryRootCategoryId=50000001&period=P1D,50000001,50000173.0,50000780.0,패션잡화,여성신발,슬리퍼,2022-02-03 15:54:10,2022-02-03 15:54:10,Y
https://search.shopping.naver.com/best/category/purchase?categoryCategoryId=50000781&categoryChildCategoryId=50000781&categoryDemo=A00&categoryMidCategoryId=50000173&categoryRootCategoryId=50000001&period=P1D,50000001,50000173.0,50000781.0,패션잡화,여성신발,실내화,2022-02-03 15:54:10,2022-02-03 15:54:10,Y
https://search.shopping.naver.com/best/category/purchase?categoryCategoryId=50001459&categoryChildCategoryId=50001459&categoryDemo=A00&categoryMidCategoryId=50000173&categoryRootCategoryId=50000001&period=P1D,50000001,50000173.0,50001459.0,패션잡화,여성신발,단화,2022-02-03 15:54:10,2022-02-03 15:54:10,Y
https://search.shopping.naver.com/best/category/purchase?categoryCategoryId=50001460&categoryChildCategoryId=50001460&categoryDemo=A00&categoryMidCategoryId=50000173&categoryRootCategoryId=50000001&period=P1D,50000001,50000173.0,50001460.0,패션잡화,여성신발,힐/펌프스,2022-02-03 15:54:10,2022-02-03 15:54:10,Y
https://search.shopping.naver.com/best/category/purchase?categoryCategoryId=50001461&categoryChildCategoryId=50001461&categoryDemo=A00&categoryMidCategoryId=50000173&categoryRootCategoryId=50000001&period=P1D,50000001,50000173.0,50001461.0,패션잡화,여성신발,워커,2022-02-03 15:54:10,2022-02-03 15:54:10,Y
https://search.shopping.naver.com/best/category/purchase?categoryCategoryId=50001462&categoryChildCategoryId=50001462&categoryDemo=A00&categoryMidCategoryId=50000173&categoryRootCategoryId=50000001&period=P1D,50000001,50000173.0,50001462.0,패션잡화,여성신발,부츠,2022-02-03 15:54:10,2022-02-03 15:54:10,Y
https://search.shopping.naver.com/best/category/purchase?categoryCategoryId=50001463&categoryChildCategoryId=50001463&categoryDemo=A00&categoryMidCategoryId=50000173&categoryRootCategoryId=50000001&period=P1D,50000001,50000173.0,50001463.0,패션잡화,여성신발,운동화,2022-02-03 15:54:10,2022-02-03 15:54:10,Y
https://search.shopping.naver.com/best/category/purchase?categoryCategoryId=50001464&categoryChildCategoryId=50001464&categoryDemo=A00&categoryMidCategoryId=50000173&categoryRootCategoryId=50000001&period=P1D,50000001,50000173.0,50001464.0,패션잡화,여성신발,샌들,2022-02-03 15:54:10,2022-02-03 15:54:10,Y
https://search.shopping.naver.com/best/category/purchase?categoryCategoryId=50001465&categoryChildCategoryId=50001465&categoryDemo=A00&categoryMidCategoryId=50000173&categoryRootCategoryId=50000001&period=P1D,50000001,50000173.0,50001465.0,패션잡화,여성신발,기능화,2022-02-03 15:54:10,2022-02-03 15:54:10,Y
https://search.shopping.naver.com/best/category/purchase?categoryCategoryId=50000174&categoryChildCategoryId=&categoryDemo=A00&categoryMidCategoryId=50000174&categoryRootCategoryId=50000001&period=P1D,50000001,50000174.0,,패션잡화,남성신발,,2022-02-03 15:54:10,2022-02-03 15:54:10,Y
https://search.shopping.naver.com/best/category/purchase?categoryCategoryId=50000783&categoryChildCategoryId=50000783&categoryDemo=A00&categoryMidCategoryId=50000174&categoryRootCategoryId=50000001&period=P1D,50000001,50000174.0,50000783.0,패션잡화,남성신발,슬립온,2022-02-03 15:54:10,2022-02-03 15:54:10,Y
https://search.shopping.naver.com/best/category/purchase?categoryCategoryId=50000784&categoryChildCategoryId=50000784&categoryDemo=A00&categoryMidCategoryId=50000174&categoryRootCategoryId=50000001&period=P1D,50000001,50000174.0,50000784.0,패션잡화,남성신발,모카신/털신,2022-02-03 15:54:10,2022-02-03 15:54:10,Y
https://search.shopping.naver.com/best/category/purchase?categoryCategoryId=50000785&categoryChildCategoryId=50000785&categoryDemo=A00&categoryMidCategoryId=50000174&categoryRootCategoryId=50000001&period=P1D,50000001,50000174.0,50000785.0,패션잡화,남성신발,보트슈즈,2022-02-03 15:54:10,2022-02-03 15:54:10,Y
https://search.shopping.naver.com/best/category/purchase?categoryCategoryId=50000787&categoryChildCategoryId=50000787&categoryDemo=A00&categoryMidCategoryId=50000174&categoryRootCategoryId=50000001&period=P1D,50000001,50000174.0,50000787.0,패션잡화,남성신발,구두,2022-02-03 15:54:10,2022-02-03 15:54:10,Y
https://search.shopping.naver.com/best/category/purchase?categoryCategoryId=50000788&categoryChildCategoryId=50000788&categoryDemo=A00&categoryMidCategoryId=50000174&categoryRootCategoryId=50000001&period=P1D,50000001,50000174.0,50000788.0,패션잡화,남성신발,스니커즈,2022-02-03 15:54:10,2022-02-03 15:54:10,Y
https://search.shopping.naver.com/best/category/purchase?categoryCategoryId=50000789&categoryChildCategoryId=50000789&categoryDemo=A00&categoryMidCategoryId=50000174&categoryRootCategoryId=50000001&period=P1D,50000001,50000174.0,50000789.0,패션잡화,남성신발,샌들,2022-02-03 15:54:10,2022-02-03 15:54:10,Y
https://search.shopping.naver.com/best/category/purchase?categoryCategoryId=50000790&categoryChildCategoryId=50000790&categoryDemo=A00&categoryMidCategoryId=50000174&categoryRootCategoryId=50000001&period=P1D,50000001,50000174.0,50000790.0,패션잡화,남성신발,슬리퍼,2022-02-03 15:54:10,2022-02-03 15:54:10,Y
https://search.shopping.naver.com/best/category/purchase?categoryCategoryId=50000791&categoryChildCategoryId=50000791&categoryDemo=A00&categoryMidCategoryId=50000174&categoryRootCategoryId=50000001&period=P1D,50000001,50000174.0,50000791.0,패션잡화,남성신발,워커,2022-02-03 15:54:10,2022-02-03 15:54:10,Y
https://search.shopping.naver.com/best/category/purchase?categoryCategoryId=50000792&categoryChildCategoryId=50000792&categoryDemo=A00&categoryMidCategoryId=50000174&categoryRootCategoryId=50000001&period=P1D,50000001,50000174.0,50000792.0,패션잡화,남성신발,부츠,2022-02-03 15:54:10,2022-02-03 15:54:10,Y
https://search.shopping.naver.com/best/category/purchase?categoryCategoryId=50001466&categoryChildCategoryId=50001466&categoryDemo=A00&categoryMidCategoryId=50000174&categoryRootCategoryId=50000001&period=P1D,50000001,50000174.0,50001466.0,패션잡화,남성신발,운동화,2022-02-03 15:54:10,2022-02-03 15:54:10,Y
https://search.shopping.naver.com/best/category/purchase?categoryCategoryId=50001467&categoryChildCategoryId=50001467&categoryDemo=A00&categoryMidCategoryId=50000174&categoryRootCategoryId=50000001&period=P1D,50000001,50000174.0,50001467.0,패션잡화,남성신발,기능화,2022-02-03 15:54:10,2022-02-03 15:54:10,Y
https://search.shopping.naver.com/best/category/purchase?categoryCategoryId=50000175&categoryChildCategoryId=&categoryDemo=A00&categoryMidCategoryId=50000175&categoryRootCategoryId=50000001&period=P1D,50000001,50000175.0,,패션잡화,신발용품,,2022-02-03 15:54:10,2022-02-03 15:54:10,Y
https://search.shopping.naver.com/best/category/purchase?categoryCategoryId=50000667&categoryChildCategoryId=50000667&categoryDemo=A00&categoryMidCategoryId=50000175&categoryRootCategoryId=50000001&period=P1D,50000001,50000175.0,50000667.0,패션잡화,신발용품,신발깔창,2022-02-03 15:54:10,2022-02-03 15:54:10,Y
https://search.shopping.naver.com/best/category/purchase?categoryCategoryId=50000668&categoryChildCategoryId=50000668&categoryDemo=A00&categoryMidCategoryId=50000175&categoryRootCategoryId=50000001&period=P1D,50000001,50000175.0,50000668.0,패션잡화,신발용품,신발끈,2022-02-03 15:54:10,2022-02-03 15:54:10,Y
https://search.shopping.naver.com/best/category/purchase?categoryCategoryId=50000669&categoryChildCategoryId=50000669&categoryDemo=A00&categoryMidCategoryId=50000175&categoryRootCategoryId=50000001&period=P1D,50000001,50000175.0,50000669.0,패션잡화,신발용품,보호쿠션/패드,2022-02-03 15:54:10,2022-02-03 15:54:10,Y
https://search.shopping.naver.com/best/category/purchase?categoryCategoryId=50000672&categoryChildCategoryId=50000672&categoryDemo=A00&categoryMidCategoryId=50000175&categoryRootCategoryId=50000001&period=P1D,50000001,50000175.0,50000672.0,패션잡화,신발용품,기타신발용품,2022-02-03 15:54:10,2022-02-03 15:54:10,Y
https://search.shopping.naver.com/best/category/purchase?categoryCategoryId=50006909&categoryChildCategoryId=50006909&categoryDemo=A00&categoryMidCategoryId=50000175&categoryRootCategoryId=50000001&period=P1D,50000001,50000175.0,50006909.0,패션잡화,신발용품,슈즈커버,2022-02-03 15:54:10,2022-02-03 15:54:10,Y
https://search.shopping.naver.com/best/category/purchase?categoryCategoryId=50000176&categoryChildCategoryId=&categoryDemo=A00&categoryMidCategoryId=50000176&categoryRootCategoryId=50000001&period=P1D,50000001,50000176.0,,패션잡화,여성가방,,2022-02-03 15:54:10,2022-02-03 15:54:10,Y
https://search.shopping.naver.com/best/category/purchase?categoryCategoryId=50000639&categoryChildCategoryId=50000639&categoryDemo=A00&categoryMidCategoryId=50000176&categoryRootCategoryId=50000001&period=P1D,50000001,50000176.0,50000639.0,패션잡화,여성가방,숄더백,2022-02-03 15:54:10,2022-02-03 15:54:10,Y
https://search.shopping.naver.com/best/category/purchase?categoryCategoryId=50000640&categoryChildCategoryId=50000640&categoryDemo=A00&categoryMidCategoryId=50000176&categoryRootCategoryId=50000001&period=P1D,50000001,50000176.0,50000640.0,패션잡화,여성가방,토트백,2022-02-03 15:54:10,2022-02-03 15:54:10,Y
https://search.shopping.naver.com/best/category/purchase?categoryCategoryId=50000641&categoryChildCategoryId=50000641&categoryDemo=A00&categoryMidCategoryId=50000176&categoryRootCategoryId=50000001&period=P1D,50000001,50000176.0,50000641.0,패션잡화,여성가방,크로스백,2022-02-03 15:54:10,2022-02-03 15:54:10,Y
https://search.shopping.naver.com/best/category/purchase?categoryCategoryId=50000642&categoryChildCategoryId=50000642&categoryDemo=A00&categoryMidCategoryId=50000176&categoryRootCategoryId=50000001&period=P1D,50000001,50000176.0,50000642.0,패션잡화,여성가방,클러치백,2022-02-03 15:54:10,2022-02-03 15:54:10,Y
https://search.shopping.naver.com/best/category/purchase?categoryCategoryId=50000643&categoryChildCategoryId=50000643&categoryDemo=A00&categoryMidCategoryId=50000176&categoryRootCategoryId=50000001&period=P1D,50000001,50000176.0,50000643.0,패션잡화,여성가방,파우치,2022-02-03 15:54:10,2022-02-03 15:54:10,Y
https://search.shopping.naver.com/best/category/purchase?categoryCategoryId=50000644&categoryChildCategoryId=50000644&categoryDemo=A00&categoryMidCategoryId=50000176&categoryRootCategoryId=50000001&period=P1D,50000001,50000176.0,50000644.0,패션잡화,여성가방,백팩,2022-02-03 15:54:10,2022-02-03 15:54:10,Y
https://search.shopping.naver.com/best/category/purchase?categoryCategoryId=50000645&categoryChildCategoryId=50000645&categoryDemo=A00&categoryMidCategoryId=50000176&categoryRootCategoryId=50000001&period=P1D,50000001,50000176.0,50000645.0,패션잡화,여성가방,힙색,2022-02-03 15:54:10,2022-02-03 15:54:10,Y
https://search.shopping.naver.com/best/category/purchase?categoryCategoryId=50001468&categoryChildCategoryId=50001468&categoryDemo=A00&categoryMidCategoryId=50000176&categoryRootCategoryId=50000001&period=P1D,50000001,50000176.0,50001468.0,패션잡화,여성가방,가방소품,2022-02-03 15:54:10,2022-02-03 15:54:10,Y
https://search.shopping.naver.com/best/category/purchase?categoryCategoryId=50000177&categoryChildCategoryId=&categoryDemo=A00&categoryMidCategoryId=50000177&categoryRootCategoryId=50000001&period=P1D,50000001,50000177.0,,패션잡화,남성가방,,2022-02-03 15:54:10,2022-02-03 15:54:10,Y
https://search.shopping.naver.com/best/category/purchase?categoryCategoryId=50000646&categoryChildCategoryId=50000646&categoryDemo=A00&categoryMidCategoryId=50000177&categoryRootCategoryId=50000001&period=P1D,50000001,50000177.0,50000646.0,패션잡화,남성가방,숄더백,2022-02-03 15:54:10,2022-02-03 15:54:10,Y
https://search.shopping.naver.com/best/category/purchase?categoryCategoryId=50000647&categoryChildCategoryId=50000647&categoryDemo=A00&categoryMidCategoryId=50000177&categoryRootCategoryId=50000001&period=P1D,50000001,50000177.0,50000647.0,패션잡화,남성가방,토트백,2022-02-03 15:54:10,2022-02-03 15:54:10,Y
https://search.shopping.naver.com/best/category/purchase?categoryCategoryId=50000648&categoryChildCategoryId=50000648&categoryDemo=A00&categoryMidCategoryId=50000177&categoryRootCategoryId=50000001&period=P1D,50000001,50000177.0,50000648.0,패션잡화,남성가방,크로스백,2022-02-03 15:54:10,2022-02-03 15:54:10,Y
https://search.shopping.naver.com/best/category/purchase?categoryCategoryId=50000649&categoryChildCategoryId=50000649&categoryDemo=A00&categoryMidCategoryId=50000177&categoryRootCategoryId=50000001&period=P1D,50000001,50000177.0,50000649.0,패션잡화,남성가방,클러치백,2022-02-03 15:54:10,2022-02-03 15:54:10,Y
https://search.shopping.naver.com/best/category/purchase?categoryCategoryId=50000650&categoryChildCategoryId=50000650&categoryDemo=A00&categoryMidCategoryId=50000177&categoryRootCategoryId=50000001&period=P1D,50000001,50000177.0,50000650.0,패션잡화,남성가방,브리프케이스,2022-02-03 15:54:10,2022-02-03 15:54:10,Y
https://search.shopping.naver.com/best/category/purchase?categoryCategoryId=50000651&categoryChildCategoryId=50000651&categoryDemo=A00&categoryMidCategoryId=50000177&categoryRootCategoryId=50000001&period=P1D,50000001,50000177.0,50000651.0,패션잡화,남성가방,백팩,2022-02-03 15:54:10,2022-02-03 15:54:10,Y
